state,date,cases
Texas,6/3/2020,7
Texas,6/3/2020,876
Texas,6/3/2020,6
Texas,6/3/2020,5
Texas,6/3/2020,1
Texas,6/3/2020,7
Texas,6/3/2020,143
Texas,6/3/2020,100
Texas,6/3/2020,350
Texas,6/3/2020,304
Texas,6/3/2020,226
Texas,6/3/2020,135
Texas,6/3/2020,60
Texas,6/3/2020,2
Texas,6/3/2020,8
Texas,6/3/2020,20
Texas,6/3/2020,2
Texas,6/3/2020,138
Texas,6/3/2020,13268
Texas,6/3/2020,250
Texas,6/3/2020,12
Texas,6/3/2020,3
Texas,6/3/2020,385
Texas,6/3/2020,1
Texas,6/3/2020,63
Texas,6/3/2020,610
Texas,6/3/2020,24
Texas,6/3/2020,27
Texas,6/3/2020,27
Texas,6/3/2020,27
Texas,6/3/2020,127
Texas,6/3/2020,9
Texas,6/3/2020,2
Texas,6/3/2020,91
Texas,6/3/2020,42
Texas,6/3/2020,1
Texas,6/3/2020,4
Texas,6/3/2020,19
Texas,6/3/2020,34
Texas,6/3/2020,581
Texas,6/3/2020,4
Texas,6/3/2020,12
Texas,6/3/2020,204
Texas,6/3/2020,637
Texas,6/3/2020,4
Texas,6/3/2020,230
Texas,6/3/2020,31
Texas,6/3/2020,20
Texas,6/3/2020,1
Texas,6/3/2020,1
Texas,6/3/2020,17
Texas,6/3/2020,1
Texas,6/3/2020,4
Texas,6/3/2020,151
Texas,6/3/2020,16
Texas,6/3/2020,9
Texas,6/3/2020,14
Texas,6/3/2020,25
Texas,6/3/2020,10
Texas,6/3/2020,97
Texas,6/3/2020,27
Texas,6/3/2020,3
Texas,6/3/2020,9
Texas,6/3/2020,3
Texas,6/3/2020,707
Texas,6/3/2020,7
Texas,6/3/2020,9
Texas,6/3/2020,17
Texas,6/3/2020,3
Texas,6/3/2020,32
Texas,6/3/2020,71
Texas,6/3/2020,120
Texas,6/3/2020,3
Texas,6/3/2020,123
Texas,6/3/2020,74
Texas,6/3/2020,141
Texas,6/3/2020,29
Texas,6/3/2020,1
Texas,6/3/2020,1
Texas,6/3/2020,9
Texas,6/3/2020,1033
Texas,6/3/2020,840
Texas,6/3/2020,25
Texas,6/3/2020,1
Texas,6/3/2020,294
Texas,6/3/2020,58
Texas,6/3/2020,5
Texas,6/3/2020,3
Texas,6/3/2020,285
Texas,6/3/2020,50
Texas,6/3/2020,4
Texas,6/3/2020,98
Texas,6/3/2020,13
Texas,6/3/2020,181
Texas,6/3/2020,81
Texas,6/3/2020,69
Texas,6/3/2020,103
Texas,6/3/2020,60
Texas,6/3/2020,2488
Texas,6/3/2020,1
Texas,6/3/2020,4
Texas,6/3/2020,715
Texas,6/3/2020,2
Texas,6/3/2020,74
Texas,6/3/2020,7
Texas,6/3/2020,3
Texas,6/3/2020,2
Texas,6/3/2020,11
Texas,6/3/2020,171
Texas,6/3/2020,2
Texas,6/3/2020,57
Texas,6/3/2020,15
Texas,6/3/2020,44
Texas,6/3/2020,14
Texas,6/3/2020,36
Texas,6/3/2020,1
Texas,6/3/2020,32
Texas,6/3/2020,1
Texas,6/3/2020,207
Texas,6/3/2020,27
Texas,6/3/2020,215
Texas,6/3/2020,37
Texas,6/3/2020,4
Texas,6/3/2020,17
Texas,6/3/2020,5761
Texas,6/3/2020,336
Texas,6/3/2020,13
Texas,6/3/2020,541
Texas,6/3/2020,70
Texas,6/3/2020,3501
Texas,6/3/2020,15
Texas,6/3/2020,12
Texas,6/3/2020,28
Texas,6/3/2020,16
Texas,6/3/2020,21
Texas,6/3/2020,35
Texas,6/3/2020,162
Texas,6/3/2020,1730
Texas,6/3/2020,63
Texas,6/3/2020,1
Texas,6/3/2020,204
Texas,6/3/2020,552
Texas,6/3/2020,68
Texas,6/3/2020,15
Texas,6/3/2020,85
Texas,6/3/2020,7
Texas,6/3/2020,21
Texas,6/3/2020,649
Texas,6/3/2020,41
Texas,6/3/2020,3
Texas,6/3/2020,47
Texas,6/3/2020,38
Texas,6/3/2020,3
Texas,6/3/2020,4
Texas,6/3/2020,11
Texas,6/3/2020,12
Washington,6/3/2020,73
Washington,6/3/2020,19
Washington,6/3/2020,1017
Washington,6/3/2020,261
Washington,6/3/2020,27
Washington,6/3/2020,566
Washington,6/3/2020,1
Washington,6/3/2020,76
Washington,6/3/2020,174
Washington,6/3/2020,1
Washington,6/3/2020,800
Washington,6/3/2020,276
Washington,6/3/2020,18
Washington,6/3/2020,181
Washington,6/3/2020,31
Washington,6/3/2020,8279
Washington,6/3/2020,163
Washington,6/3/2020,89
Washington,6/3/2020,28
Washington,6/3/2020,37
Washington,6/3/2020,2
Washington,6/3/2020,36
Washington,6/3/2020,53
Washington,6/3/2020,9
Washington,6/3/2020,3
Washington,6/3/2020,2270
Washington,6/3/2020,15
Washington,6/3/2020,443
Washington,6/3/2020,4
Washington,6/3/2020,3427
Washington,6/3/2020,633
Washington,6/3/2020,13
Washington,6/3/2020,157
Washington,6/3/2020,4
Washington,6/3/2020,111
Washington,6/3/2020,402
Washington,6/3/2020,20
Washington,6/3/2020,4057
Georgia,6/4/2020,172
Georgia,6/4/2020,54
Georgia,6/4/2020,137
Georgia,6/4/2020,35
Georgia,6/4/2020,380
Georgia,6/4/2020,87
Georgia,6/4/2020,333
Georgia,6/4/2020,504
Georgia,6/4/2020,84
Georgia,6/4/2020,51
Georgia,6/4/2020,494
Georgia,6/4/2020,48
Georgia,6/4/2020,61
Georgia,6/4/2020,76
Georgia,6/4/2020,78
Georgia,6/4/2020,77
Georgia,6/4/2020,123
Georgia,6/4/2020,240
Georgia,6/4/2020,136
Georgia,6/4/2020,68
Georgia,6/4/2020,13
Georgia,6/4/2020,568
Georgia,6/4/2020,146
Georgia,6/4/2020,32
Georgia,6/4/2020,525
Georgia,6/4/2020,166
Georgia,6/4/2020,25
Georgia,6/4/2020,934
Georgia,6/4/2020,299
Georgia,6/4/2020,42
Georgia,6/4/2020,1282
Georgia,6/4/2020,65
Georgia,6/4/2020,3165
Georgia,6/4/2020,289
Georgia,6/4/2020,523
Georgia,6/4/2020,266
Georgia,6/4/2020,47
Georgia,6/4/2020,440
Georgia,6/4/2020,28
Georgia,6/4/2020,238
Georgia,6/4/2020,40
Georgia,6/4/2020,110
Georgia,6/4/2020,3939
Georgia,6/4/2020,205
Georgia,6/4/2020,52
Georgia,6/4/2020,186
Georgia,6/4/2020,1794
Georgia,6/4/2020,571
Georgia,6/4/2020,247
Georgia,6/4/2020,130
Georgia,6/4/2020,77
Georgia,6/4/2020,76
Georgia,6/4/2020,28
Georgia,6/4/2020,6
Georgia,6/4/2020,50
Georgia,6/4/2020,241
Georgia,6/4/2020,292
Georgia,6/4/2020,535
Georgia,6/4/2020,123
Georgia,6/4/2020,4724
Georgia,6/4/2020,158
Georgia,6/4/2020,1
Georgia,6/4/2020,139
Georgia,6/4/2020,181
Georgia,6/4/2020,119
Georgia,6/4/2020,73
Georgia,6/4/2020,4267
Georgia,6/4/2020,545
Georgia,6/4/2020,2566
Georgia,6/4/2020,196
Georgia,6/4/2020,50
Georgia,6/4/2020,120
Georgia,6/4/2020,36
Georgia,6/4/2020,37
Georgia,6/4/2020,742
Georgia,6/4/2020,390
Georgia,6/4/2020,33
Georgia,6/4/2020,210
Georgia,6/4/2020,45
Georgia,6/4/2020,38
Georgia,6/4/2020,47
Georgia,6/4/2020,22
Georgia,6/4/2020,83
Georgia,6/4/2020,48
Georgia,6/4/2020,75
Georgia,6/4/2020,27
Georgia,6/4/2020,108
Georgia,6/4/2020,361
Georgia,6/4/2020,85
Georgia,6/4/2020,16
Georgia,6/4/2020,16
Georgia,6/4/2020,356
Georgia,6/4/2020,101
Georgia,6/4/2020,104
Georgia,6/4/2020,61
Georgia,6/4/2020,59
Georgia,6/4/2020,70
Georgia,6/4/2020,15
Georgia,6/4/2020,99
Georgia,6/4/2020,42
Georgia,6/4/2020,416
Georgia,6/4/2020,123
Georgia,6/4/2020,11
Georgia,6/4/2020,38
Georgia,6/4/2020,100
Georgia,6/4/2020,697
Georgia,6/4/2020,382
Georgia,6/4/2020,120
Georgia,6/4/2020,63
Georgia,6/4/2020,340
Georgia,6/4/2020,76
Georgia,6/4/2020,50
Georgia,6/4/2020,109
Georgia,6/4/2020,57
Georgia,6/4/2020,138
Georgia,6/4/2020,43
Georgia,6/4/2020,97
Georgia,6/4/2020,14
Georgia,6/4/2020,25
Georgia,6/4/2020,181
Georgia,6/4/2020,609
Georgia,6/4/2020,302
Georgia,6/4/2020,17
Georgia,6/4/2020,56
Georgia,6/4/2020,45
Georgia,6/4/2020,281
Georgia,6/4/2020,144
Georgia,6/4/2020,54
Georgia,6/4/2020,490
Georgia,6/4/2020,40
Georgia,6/4/2020,1
Georgia,6/4/2020,29
Georgia,6/4/2020,23
Georgia,6/4/2020,38
Georgia,6/4/2020,217
Georgia,6/4/2020,349
Georgia,6/4/2020,277
Georgia,6/4/2020,60
Georgia,6/4/2020,27
Georgia,6/4/2020,13
Georgia,6/4/2020,363
Georgia,6/4/2020,134
Georgia,6/4/2020,18
Georgia,6/4/2020,48
Georgia,6/4/2020,1196
Georgia,6/4/2020,289
Georgia,6/4/2020,178
Georgia,6/4/2020,288
Georgia,6/4/2020,238
Georgia,6/4/2020,18
Georgia,6/4/2020,74
Georgia,6/4/2020,22
Georgia,6/4/2020,13
Georgia,6/4/2020,13
Georgia,6/4/2020,110
Georgia,6/4/2020,427
Georgia,6/4/2020,117
Georgia,6/4/2020,34
Georgia,6/4/2020,70
Georgia,6/4/2020,228
Texas,6/4/2020,85
Texas,6/4/2020,27
Texas,6/4/2020,232
Texas,6/4/2020,5
Texas,6/4/2020,1
Texas,6/4/2020,3
Texas,6/4/2020,38
Texas,6/4/2020,27
Texas,6/4/2020,19
Texas,6/4/2020,6
Texas,6/4/2020,240
Texas,6/4/2020,11
Texas,6/4/2020,423
Texas,6/4/2020,3030
Texas,6/4/2020,11
Texas,6/4/2020,7
Texas,6/4/2020,296
Texas,6/4/2020,967
Texas,6/4/2020,532
Texas,6/4/2020,1
Texas,6/4/2020,1
Texas,6/4/2020,1
Texas,6/4/2020,59
Texas,6/4/2020,28
Texas,6/4/2020,49
Texas,6/4/2020,73
Texas,6/4/2020,37
Texas,6/4/2020,10
Texas,6/4/2020,820
Texas,6/4/2020,85
Texas,6/4/2020,6
Texas,6/4/2020,30
Texas,6/4/2020,34
Texas,6/4/2020,73
Texas,6/4/2020,49
Texas,6/4/2020,2
Texas,6/4/2020,5
Texas,6/4/2020,1
Texas,6/4/2020,1
Texas,6/4/2020,4
Texas,6/4/2020,1388
Texas,6/4/2020,5
Texas,6/4/2020,24
Texas,6/4/2020,113
Texas,6/4/2020,12
Texas,6/4/2020,1
Texas,6/4/2020,19
Texas,6/4/2020,289
Texas,6/4/2020,4
Texas,6/4/2020,25
Texas,6/4/2020,3
Texas,6/4/2020,27
Texas,6/4/2020,11243
Texas,6/4/2020,45
Texas,6/4/2020,17
Texas,6/4/2020,166
Texas,6/4/2020,2
Texas,6/4/2020,1454
Texas,6/4/2020,1
Texas,6/4/2020,1
Texas,6/4/2020,27
Texas,6/4/2020,5
Texas,6/4/2020,7
Texas,6/4/2020,198
Texas,6/4/2020,3069
Texas,6/4/2020,338
Texas,6/4/2020,17
Texas,6/4/2020,10
Texas,6/4/2020,41
Texas,6/4/2020,38
Texas,6/4/2020,2
Texas,6/4/2020,15
Texas,6/4/2020,2032
Texas,6/4/2020,18
Texas,6/4/2020,10
Texas,6/4/2020,37
Texas,6/4/2020,7
Texas,6/4/2020,906
Texas,6/4/2020,6
Texas,6/4/2020,5
Texas,6/4/2020,1
Texas,6/4/2020,7
Texas,6/4/2020,144
Texas,6/4/2020,101
Texas,6/4/2020,355
Texas,6/4/2020,307
Texas,6/4/2020,226
Texas,6/4/2020,142
Texas,6/4/2020,60
Texas,6/4/2020,2
Texas,6/4/2020,9
Texas,6/4/2020,20
Texas,6/4/2020,2
Texas,6/4/2020,142
Texas,6/4/2020,13603
Texas,6/4/2020,255
Texas,6/4/2020,12
Texas,6/4/2020,3
Texas,6/4/2020,389
Texas,6/4/2020,1
Texas,6/4/2020,65
Texas,6/4/2020,679
Texas,6/4/2020,25
Texas,6/4/2020,27
Texas,6/4/2020,27
Texas,6/4/2020,27
Texas,6/4/2020,145
Texas,6/4/2020,9
Texas,6/4/2020,3
Texas,6/4/2020,96
Texas,6/4/2020,44
Texas,6/4/2020,1
Texas,6/4/2020,4
Texas,6/4/2020,19
Texas,6/4/2020,34
Texas,6/4/2020,585
Texas,6/4/2020,4
Texas,6/4/2020,12
Texas,6/4/2020,206
Texas,6/4/2020,636
Texas,6/4/2020,4
Texas,6/4/2020,240
Texas,6/4/2020,31
Texas,6/4/2020,20
Texas,6/4/2020,1
Texas,6/4/2020,1
Texas,6/4/2020,17
Texas,6/4/2020,1
Texas,6/4/2020,4
Texas,6/4/2020,152
Texas,6/4/2020,16
Texas,6/4/2020,9
Texas,6/4/2020,17
Texas,6/4/2020,25
Texas,6/4/2020,10
Texas,6/4/2020,97
Texas,6/4/2020,30
Texas,6/4/2020,4
Texas,6/4/2020,9
Texas,6/4/2020,3
Texas,6/4/2020,720
Texas,6/4/2020,8
Texas,6/4/2020,9
Texas,6/4/2020,17
Texas,6/4/2020,3
Texas,6/4/2020,32
Texas,6/4/2020,71
Texas,6/4/2020,129
Texas,6/4/2020,3
Texas,6/4/2020,125
Texas,6/4/2020,76
Texas,6/4/2020,143
Texas,6/4/2020,29
Texas,6/4/2020,1
Texas,6/4/2020,1
Texas,6/4/2020,9
Texas,6/4/2020,1053
Texas,6/4/2020,844
Texas,6/4/2020,27
Texas,6/4/2020,1
Texas,6/4/2020,298
Texas,6/4/2020,61
Texas,6/4/2020,5
Texas,6/4/2020,8
Texas,6/4/2020,286
Texas,6/4/2020,51
Texas,6/4/2020,4
Texas,6/4/2020,101
Texas,6/4/2020,13
Texas,6/4/2020,213
Texas,6/4/2020,81
Texas,6/4/2020,71
Texas,6/4/2020,103
Texas,6/4/2020,60
Texas,6/4/2020,2488
Texas,6/4/2020,1
Texas,6/4/2020,4
Texas,6/4/2020,715
Texas,6/4/2020,2
Texas,6/4/2020,76
Texas,6/4/2020,7
Texas,6/4/2020,3
Texas,6/4/2020,2
Texas,6/4/2020,11
Texas,6/4/2020,176
Texas,6/4/2020,2
Texas,6/4/2020,59
Texas,6/4/2020,15
Texas,6/4/2020,44
Texas,6/4/2020,16
Texas,6/4/2020,36
Texas,6/4/2020,1
Texas,6/4/2020,33
Texas,6/4/2020,1
Texas,6/4/2020,213
Texas,6/4/2020,27
Texas,6/4/2020,216
Texas,6/4/2020,42
Texas,6/4/2020,4
Texas,6/4/2020,18
Texas,6/4/2020,5863
Texas,6/4/2020,339
Texas,6/4/2020,13
Texas,6/4/2020,576
Texas,6/4/2020,69
Texas,6/4/2020,3562
Texas,6/4/2020,20
Texas,6/4/2020,14
Texas,6/4/2020,28
Texas,6/4/2020,18
Texas,6/4/2020,21
Texas,6/4/2020,35
Texas,6/4/2020,167
Texas,6/4/2020,1801
Texas,6/4/2020,64
Texas,6/4/2020,1
Texas,6/4/2020,206
Texas,6/4/2020,565
Texas,6/4/2020,70
Texas,6/4/2020,15
Texas,6/4/2020,87
Texas,6/4/2020,7
Texas,6/4/2020,21
Texas,6/4/2020,660
Texas,6/4/2020,41
Texas,6/4/2020,3
Texas,6/4/2020,50
Texas,6/4/2020,40
Texas,6/4/2020,3
Texas,6/4/2020,4
Texas,6/4/2020,11
Texas,6/4/2020,12
Washington,6/4/2020,77
Washington,6/4/2020,19
Washington,6/4/2020,1029
Washington,6/4/2020,261
Washington,6/4/2020,27
Washington,6/4/2020,569
Washington,6/4/2020,1
Washington,6/4/2020,76
Washington,6/4/2020,176
Washington,6/4/2020,1
Washington,6/4/2020,834
Washington,6/4/2020,277
Washington,6/4/2020,18
Washington,6/4/2020,181
Washington,6/4/2020,31
Washington,6/4/2020,8335
Washington,6/4/2020,163
Washington,6/4/2020,88
Washington,6/4/2020,29
Washington,6/4/2020,37
Washington,6/4/2020,2
Washington,6/4/2020,36
Washington,6/4/2020,61
Washington,6/4/2020,9
Washington,6/4/2020,3
Washington,6/4/2020,2286
Washington,6/4/2020,15
Washington,6/4/2020,446
Washington,6/4/2020,3
Washington,6/4/2020,3442
Washington,6/4/2020,652
Washington,6/4/2020,13
Washington,6/4/2020,160
Washington,6/4/2020,4
Washington,6/4/2020,111
Washington,6/4/2020,404
Washington,6/4/2020,20
Washington,6/4/2020,4103
Georgia,6/5/2020,180
Georgia,6/5/2020,55
Georgia,6/5/2020,141
Georgia,6/5/2020,35
Georgia,6/5/2020,387
Georgia,6/5/2020,88
Georgia,6/5/2020,341
Georgia,6/5/2020,514
Georgia,6/5/2020,87
Georgia,6/5/2020,54
Georgia,6/5/2020,502
Georgia,6/5/2020,50
Georgia,6/5/2020,62
Georgia,6/5/2020,78
Georgia,6/5/2020,77
Georgia,6/5/2020,81
Georgia,6/5/2020,121
Georgia,6/5/2020,242
Georgia,6/5/2020,139
Georgia,6/5/2020,69
Georgia,6/5/2020,13
Georgia,6/5/2020,578
Georgia,6/5/2020,147
Georgia,6/5/2020,32
Georgia,6/5/2020,542
Georgia,6/5/2020,172
Georgia,6/5/2020,25
Georgia,6/5/2020,944
Georgia,6/5/2020,315
Georgia,6/5/2020,44
Georgia,6/5/2020,1310
Georgia,6/5/2020,67
Georgia,6/5/2020,3223
Georgia,6/5/2020,292
Georgia,6/5/2020,545
Georgia,6/5/2020,270
Georgia,6/5/2020,51
Georgia,6/5/2020,458
Georgia,6/5/2020,29
Georgia,6/5/2020,238
Georgia,6/5/2020,41
Georgia,6/5/2020,112
Georgia,6/5/2020,3986
Georgia,6/5/2020,207
Georgia,6/5/2020,52
Georgia,6/5/2020,189
Georgia,6/5/2020,1796
Georgia,6/5/2020,583
Georgia,6/5/2020,247
Georgia,6/5/2020,136
Georgia,6/5/2020,78
Georgia,6/5/2020,77
Georgia,6/5/2020,30
Georgia,6/5/2020,6
Georgia,6/5/2020,49
Georgia,6/5/2020,244
Georgia,6/5/2020,311
Georgia,6/5/2020,541
Georgia,6/5/2020,132
Georgia,6/5/2020,4790
Georgia,6/5/2020,159
Georgia,6/5/2020,1
Georgia,6/5/2020,147
Georgia,6/5/2020,194
Georgia,6/5/2020,119
Georgia,6/5/2020,76
Georgia,6/5/2020,4372
Georgia,6/5/2020,549
Georgia,6/5/2020,2596
Georgia,6/5/2020,196
Georgia,6/5/2020,51
Georgia,6/5/2020,119
Georgia,6/5/2020,39
Georgia,6/5/2020,36
Georgia,6/5/2020,751
Georgia,6/5/2020,393
Georgia,6/5/2020,34
Georgia,6/5/2020,221
Georgia,6/5/2020,46
Georgia,6/5/2020,38
Georgia,6/5/2020,49
Georgia,6/5/2020,26
Georgia,6/5/2020,82
Georgia,6/5/2020,49
Georgia,6/5/2020,76
Georgia,6/5/2020,27
Georgia,6/5/2020,108
Georgia,6/5/2020,361
Georgia,6/5/2020,87
Georgia,6/5/2020,16
Georgia,6/5/2020,16
Georgia,6/5/2020,385
Georgia,6/5/2020,102
Georgia,6/5/2020,106
Georgia,6/5/2020,65
Georgia,6/5/2020,59
Georgia,6/5/2020,72
Georgia,6/5/2020,15
Georgia,6/5/2020,105
Georgia,6/5/2020,42
Georgia,6/5/2020,416
Georgia,6/5/2020,123
Georgia,6/5/2020,12
Georgia,6/5/2020,39
Georgia,6/5/2020,100
Georgia,6/5/2020,750
Georgia,6/5/2020,388
Georgia,6/5/2020,123
Georgia,6/5/2020,66
Georgia,6/5/2020,347
Georgia,6/5/2020,76
Georgia,6/5/2020,50
Georgia,6/5/2020,114
Georgia,6/5/2020,59
Georgia,6/5/2020,139
Georgia,6/5/2020,43
Georgia,6/5/2020,99
Georgia,6/5/2020,14
Georgia,6/5/2020,26
Georgia,6/5/2020,181
Georgia,6/5/2020,619
Georgia,6/5/2020,304
Georgia,6/5/2020,18
Georgia,6/5/2020,57
Georgia,6/5/2020,46
Georgia,6/5/2020,292
Georgia,6/5/2020,143
Georgia,6/5/2020,55
Georgia,6/5/2020,493
Georgia,6/5/2020,40
Georgia,6/5/2020,1
Georgia,6/5/2020,30
Georgia,6/5/2020,23
Georgia,6/5/2020,38
Georgia,6/5/2020,217
Georgia,6/5/2020,350
Georgia,6/5/2020,291
Georgia,6/5/2020,62
Georgia,6/5/2020,29
Georgia,6/5/2020,14
Georgia,6/5/2020,395
Georgia,6/5/2020,139
Georgia,6/5/2020,18
Georgia,6/5/2020,48
Georgia,6/5/2020,1043
Georgia,6/5/2020,290
Georgia,6/5/2020,189
Georgia,6/5/2020,297
Georgia,6/5/2020,240
Georgia,6/5/2020,18
Georgia,6/5/2020,74
Georgia,6/5/2020,23
Georgia,6/5/2020,14
Georgia,6/5/2020,13
Georgia,6/5/2020,111
Georgia,6/5/2020,438
Georgia,6/5/2020,117
Georgia,6/5/2020,34
Georgia,6/5/2020,71
Georgia,6/5/2020,231
Texas,6/5/2020,87
Texas,6/5/2020,27
Texas,6/5/2020,232
Texas,6/5/2020,5
Texas,6/5/2020,2
Texas,6/5/2020,3
Texas,6/5/2020,41
Texas,6/5/2020,29
Texas,6/5/2020,24
Texas,6/5/2020,6
Texas,6/5/2020,245
Texas,6/5/2020,3
Texas,6/5/2020,18
Texas,6/5/2020,432
Texas,6/5/2020,3155
Texas,6/5/2020,11
Texas,6/5/2020,7
Texas,6/5/2020,301
Texas,6/5/2020,990
Texas,6/5/2020,565
Texas,6/5/2020,1
Texas,6/5/2020,1
Texas,6/5/2020,1
Texas,6/5/2020,59
Texas,6/5/2020,29
Texas,6/5/2020,49
Texas,6/5/2020,74
Texas,6/5/2020,37
Texas,6/5/2020,10
Texas,6/5/2020,841
Texas,6/5/2020,87
Texas,6/5/2020,6
Texas,6/5/2020,30
Texas,6/5/2020,34
Texas,6/5/2020,76
Texas,6/5/2020,50
Texas,6/5/2020,2
Texas,6/5/2020,5
Texas,6/5/2020,1
Texas,6/5/2020,1
Texas,6/5/2020,4
Texas,6/5/2020,1430
Texas,6/5/2020,5
Texas,6/5/2020,24
Texas,6/5/2020,117
Texas,6/5/2020,12
Texas,6/5/2020,1
Texas,6/5/2020,20
Texas,6/5/2020,289
Texas,6/5/2020,4
Texas,6/5/2020,26
Texas,6/5/2020,1
Texas,6/5/2020,3
Texas,6/5/2020,27
Texas,6/5/2020,11541
Texas,6/5/2020,45
Texas,6/5/2020,18
Texas,6/5/2020,174
Texas,6/5/2020,2
Texas,6/5/2020,1467
Texas,6/5/2020,1
Texas,6/5/2020,1
Texas,6/5/2020,27
Texas,6/5/2020,5
Texas,6/5/2020,7
Texas,6/5/2020,200
Texas,6/5/2020,3213
Texas,6/5/2020,361
Texas,6/5/2020,25
Texas,6/5/2020,11
Texas,6/5/2020,42
Texas,6/5/2020,38
Texas,6/5/2020,2
Texas,6/5/2020,16
Texas,6/5/2020,2117
Texas,6/5/2020,18
Texas,6/5/2020,10
Texas,6/5/2020,40
Texas,6/5/2020,7
Texas,6/5/2020,906
Texas,6/5/2020,6
Texas,6/5/2020,5
Texas,6/5/2020,1
Texas,6/5/2020,7
Texas,6/5/2020,147
Texas,6/5/2020,104
Texas,6/5/2020,366
Texas,6/5/2020,312
Texas,6/5/2020,226
Texas,6/5/2020,145
Texas,6/5/2020,60
Texas,6/5/2020,2
Texas,6/5/2020,9
Texas,6/5/2020,20
Texas,6/5/2020,3
Texas,6/5/2020,142
Texas,6/5/2020,13940
Texas,6/5/2020,256
Texas,6/5/2020,12
Texas,6/5/2020,3
Texas,6/5/2020,398
Texas,6/5/2020,1
Texas,6/5/2020,65
Texas,6/5/2020,679
Texas,6/5/2020,26
Texas,6/5/2020,27
Texas,6/5/2020,31
Texas,6/5/2020,28
Texas,6/5/2020,151
Texas,6/5/2020,9
Texas,6/5/2020,4
Texas,6/5/2020,106
Texas,6/5/2020,44
Texas,6/5/2020,1
Texas,6/5/2020,4
Texas,6/5/2020,19
Texas,6/5/2020,34
Texas,6/5/2020,604
Texas,6/5/2020,4
Texas,6/5/2020,12
Texas,6/5/2020,216
Texas,6/5/2020,637
Texas,6/5/2020,4
Texas,6/5/2020,260
Texas,6/5/2020,32
Texas,6/5/2020,20
Texas,6/5/2020,1
Texas,6/5/2020,1
Texas,6/5/2020,18
Texas,6/5/2020,1
Texas,6/5/2020,4
Texas,6/5/2020,154
Texas,6/5/2020,16
Texas,6/5/2020,9
Texas,6/5/2020,18
Texas,6/5/2020,25
Texas,6/5/2020,11
Texas,6/5/2020,101
Texas,6/5/2020,30
Texas,6/5/2020,5
Texas,6/5/2020,9
Texas,6/5/2020,3
Texas,6/5/2020,734
Texas,6/5/2020,8
Texas,6/5/2020,9
Texas,6/5/2020,17
Texas,6/5/2020,3
Texas,6/5/2020,32
Texas,6/5/2020,71
Texas,6/5/2020,129
Texas,6/5/2020,3
Texas,6/5/2020,127
Texas,6/5/2020,78
Texas,6/5/2020,155
Texas,6/5/2020,32
Texas,6/5/2020,1
Texas,6/5/2020,1
Texas,6/5/2020,9
Texas,6/5/2020,1064
Texas,6/5/2020,851
Texas,6/5/2020,27
Texas,6/5/2020,1
Texas,6/5/2020,301
Texas,6/5/2020,64
Texas,6/5/2020,5
Texas,6/5/2020,8
Texas,6/5/2020,289
Texas,6/5/2020,51
Texas,6/5/2020,4
Texas,6/5/2020,101
Texas,6/5/2020,13
Texas,6/5/2020,213
Texas,6/5/2020,87
Texas,6/5/2020,88
Texas,6/5/2020,103
Texas,6/5/2020,60
Texas,6/5/2020,2754
Texas,6/5/2020,1
Texas,6/5/2020,4
Texas,6/5/2020,727
Texas,6/5/2020,2
Texas,6/5/2020,1
Texas,6/5/2020,76
Texas,6/5/2020,8
Texas,6/5/2020,3
Texas,6/5/2020,2
Texas,6/5/2020,14
Texas,6/5/2020,181
Texas,6/5/2020,3
Texas,6/5/2020,60
Texas,6/5/2020,15
Texas,6/5/2020,44
Texas,6/5/2020,17
Texas,6/5/2020,38
Texas,6/5/2020,1
Texas,6/5/2020,25
Texas,6/5/2020,1
Texas,6/5/2020,213
Texas,6/5/2020,28
Texas,6/5/2020,223
Texas,6/5/2020,44
Texas,6/5/2020,4
Texas,6/5/2020,18
Texas,6/5/2020,5985
Texas,6/5/2020,340
Texas,6/5/2020,13
Texas,6/5/2020,583
Texas,6/5/2020,69
Texas,6/5/2020,3616
Texas,6/5/2020,20
Texas,6/5/2020,14
Texas,6/5/2020,30
Texas,6/5/2020,17
Texas,6/5/2020,21
Texas,6/5/2020,37
Texas,6/5/2020,170
Texas,6/5/2020,1843
Texas,6/5/2020,65
Texas,6/5/2020,1
Texas,6/5/2020,206
Texas,6/5/2020,574
Texas,6/5/2020,73
Texas,6/5/2020,15
Texas,6/5/2020,87
Texas,6/5/2020,7
Texas,6/5/2020,26
Texas,6/5/2020,672
Texas,6/5/2020,44
Texas,6/5/2020,3
Texas,6/5/2020,52
Texas,6/5/2020,40
Texas,6/5/2020,3
Texas,6/5/2020,6
Texas,6/5/2020,11
Texas,6/5/2020,12
Washington,6/5/2020,78
Washington,6/5/2020,19
Washington,6/5/2020,1065
Washington,6/5/2020,265
Washington,6/5/2020,27
Washington,6/5/2020,571
Washington,6/5/2020,1
Washington,6/5/2020,76
Washington,6/5/2020,180
Washington,6/5/2020,1
Washington,6/5/2020,855
Washington,6/5/2020,278
Washington,6/5/2020,19
Washington,6/5/2020,181
Washington,6/5/2020,31
Washington,6/5/2020,8398
Washington,6/5/2020,164
Washington,6/5/2020,88
Washington,6/5/2020,30
Washington,6/5/2020,37
Washington,6/5/2020,2
Washington,6/5/2020,37
Washington,6/5/2020,66
Washington,6/5/2020,9
Washington,6/5/2020,3
Washington,6/5/2020,2303
Washington,6/5/2020,15
Washington,6/5/2020,450
